Week Begin Date,County Name,County Code,County FIPS Code,Latitude/Longitude,Total Calls,Total Intakes,Callers Receiving Warm-Line Connection,Male Callers,Female Callers,Callers Using Heroin,Callers Using Cannabis,Callers Using Alcohol,Callers Using Benzodiazepines,Callers Using Opiates,Callers Using Hallucinogens,Callers Using Stimulants,Callers Using Depressants,"Callers Using Narcotics, Not Specified",Callers Using Methadone,Callers Receiving at Least 1 Resource,Callers Receiving Information and Resources Only,Callers Referred for Assessment,Callers Referred to Outpatient Treatment,Callers Referred to MAT,Callers Referred for Detox/Crisis Stabilization,Callers Referred to Intensive Outpatient Treatment,Callers Referred to Inpatient Residential Treatment,Callers Referred to the Emergency Room,Callers Referred for Recovery Support,Callers Referred to Social Services,Callers Referred to their SCA
2016-11-28,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Centre,14,42027,"(40.9193135008, -77.8250011212)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Chester,15,42029,"(39.9748705566, -75.7562649818)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Commonwealth,0,42000,"(39.346129, -75.167756)",440,207,181,126,81,,,,,,,,,,,207,4,4,25,14,128,1,30,12,2,0,7
2016-11-28,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Cumberland,21,42041,"(40.167598388, -77.268662705)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,11,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Erie,25,42049,"(41.9941378702, -80.0407591036)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Fayette,26,42051,"(39.919447803, -79.6518963464)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Greene,30,42059,"(39.8548039342, -80.2294381655)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,16,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Mercer,43,42085,"(41.302377765, -80.2600941079)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,11,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Northampton,48,42095,"(40.754595404, -75.3126372576)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Perry,50,42099,"(40.4041531744, -77.2590738496)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,39,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Pike,52,42103,"(41.332571995, -75.0327092448)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Union,60,42119,"(40.9647313096, -77.0641580308)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Unknown,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Warren,62,42123,"(41.8167523652, -79.278581578)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Washington,63,42125,"(40.1910966345, -80.2518008276)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-28,York,67,42133,"(39.9219253124, -76.7257605231)",,9,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,22,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Berks,6,42011,"(40.4193963513, -75.9307732705)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Blair,7,42013,"(40.4855502384, -78.349076871)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Bucks,9,42017,"(40.335011331, -75.1129124111)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Butler,10,42019,"(40.9108318483, -79.9171177889)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Centre,14,42027,"(40.9193135008, -77.8250011212)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Chester,15,42029,"(39.9748705566, -75.7562649818)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Commonwealth,0,42000,"(39.346129, -75.167756)",389,154,145,96,58,,,,,,,,,,,154,0,4,17,7,106,1,20,6,1,0,1
2016-12-05,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Cumberland,21,42041,"(40.167598388, -77.268662705)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Elk,24,42047,"(41.4281941606, -78.6494771322)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Erie,25,42049,"(41.9941378702, -80.0407591036)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Fayette,26,42051,"(39.919447803, -79.6518963464)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,6,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Mercer,43,42085,"(41.302377765, -80.2600941079)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Northampton,48,42095,"(40.754595404, -75.3126372576)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Perry,50,42099,"(40.4041531744, -77.2590738496)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,45,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Pike,52,42103,"(41.332571995, -75.0327092448)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Unknown,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Washington,63,42125,"(40.1910966345, -80.2518008276)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-05,York,67,42133,"(39.9219253124, -76.7257605231)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,18,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Berks,6,42011,"(40.4193963513, -75.9307732705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Blair,7,42013,"(40.4855502384, -78.349076871)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Bucks,9,42017,"(40.335011331, -75.1129124111)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Butler,10,42019,"(40.9108318483, -79.9171177889)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Centre,14,42027,"(40.9193135008, -77.8250011212)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Chester,15,42029,"(39.9748705566, -75.7562649818)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Commonwealth,0,42000,"(39.346129, -75.167756)",344,148,135,87,61,,,,,,,,,,,148,1,7,11,14,86,0,18,2,1,0,15
2016-12-12,Crawford,20,42039,"(41.6854690692, -80.1132108295)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Cumberland,21,42041,"(40.167598388, -77.268662705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Delaware,23,42045,"(39.9165786652, -75.4062771212)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Elk,24,42047,"(41.4281941606, -78.6494771322)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Erie,25,42049,"(41.9941378702, -80.0407591036)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Fayette,26,42051,"(39.919447803, -79.6518963464)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Forest,27,42053,"(41.5135787577, -79.2378099483)",,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Franklin,28,42055,"(39.9278619704, -77.7239884483)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Fulton,29,42057,"(39.9248751086, -78.1148504535)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Greene,30,42059,"(39.8548039342, -80.2294381655)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Indiana,32,42063,"(40.6529549748, -79.0933349286)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Juniata,34,42067,"(40.5343300836, -77.405775001)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",,3,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Luzerne,40,42079,"(41.1783643884, -75.991996098)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Lycoming,41,42081,"(41.3445979226, -77.069424568)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,McKean,42,42083,"(41.810370736, -78.5712201998)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Mercer,43,42085,"(41.302377765, -80.2600941079)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Monroe,45,42089,"(41.0609178653, -75.3408360302)",,2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Montgomery,46,42091,"(40.209898739, -75.3725200072)",,8,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Montour,47,42093,"(41.0280182438, -76.6647052668)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Northampton,48,42095,"(40.754595404, -75.3126372576)",,4,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Perry,50,42099,"(40.4041531744, -77.2590738496)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",,30,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Pike,52,42103,"(41.332571995, -75.0327092448)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Potter,53,42105,"(41.7442064382, -77.8987922939)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Schuylkill,54,42107,"(40.707512431, -76.223323851)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Snyder,55,42109,"(40.7711373692, -77.0725596804)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Somerset,56,42111,"(39.9714629901, -79.0310020611)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Tioga,59,42117,"(41.7733383358, -77.2578807579)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Union,60,42119,"(40.9647313096, -77.0641580308)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Unknown,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Venango,61,42121,"(41.4034125863, -79.7628656104)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Warren,62,42123,"(41.8167523652, -79.278581578)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Washington,63,42125,"(40.1910966345, -80.2518008276)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Wayne,64,42127,"(41.6496980525, -75.3051535022)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,York,67,42133,"(39.9219253124, -76.7257605231)",,5,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Adams,1,42001,"(39.8720956503, -77.2222427076)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Allegheny,2,42003,"(40.4673554298, -79.9861984282)",,11,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Beaver,4,42007,"(40.6834924548, -80.3510735648)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Bedford,5,42009,"(40.0073753643, -78.4911647381)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Berks,6,42011,"(40.4193963513, -75.9307732705)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Blair,7,42013,"(40.4855502384, -78.349076871)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Bradford,8,42015,"(41.7911781401, -76.5182562384)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Bucks,9,42017,"(40.335011331, -75.1129124111)",,7,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Butler,10,42019,"(40.9108318483, -79.9171177889)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Cambria,11,42021,"(40.4912749067, -78.7189417385)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Cameron,12,42023,"(41.4388026531, -78.2091693241)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Carbon,13,42025,"(40.9193670081, -75.7110703866)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Centre,14,42027,"(40.9193135008, -77.8250011212)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Chester,15,42029,"(39.9748705566, -75.7562649818)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Clarion,16,42031,"(41.1927912877, -79.4248360769)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Clinton,18,42035,"(41.2328627374, -77.6428376046)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-19,Columbia,19,42037,"(41.0491208559, -76.4100217975)",,0,,,,,,,,,,,,,,,,,,,,,,,,,
